,comment_id,user_id,platform,date_time,likes_count,comment_raw,comment_cleaned_emoji,comment_cleaned_no_emoji,comment_processed,vader_score_emoji,vader_score_no_emoji,vader_compound_emoji,vader_compound_no_emoji
217,17861525576392899,7090679247,instagram,2021-02-11 20:31:28,7,Ok when someone is robbing your house or threatening you dont call the cops. You cant say fuck the police then call them. Yall are dumb asf. This page is a joke 😭😭😭😭🤡,Ok when someone is robbing your house or threatening you dont call the cops. You cant say fuck the police then call them. Yall are dumb asf. This page is a joke 😭😭😭😭🤡,Ok when someone is robbing your house or threatening you dont call the cops. You cant say fuck the police then call them. Yall are dumb asf. This page is a joke 🤡,"['ok', 'someone', 'robbing', 'house', 'threatening', 'dont', 'call', 'cops', 'cant', 'say', 'fuck', 'police', 'call', 'yall', 'dumb', 'asf', 'page', 'joke']",-0.9161,-0.1154,-0.9161,-0.1154
218,17916751252566205,497903155,instagram,2021-02-11 20:28:49,0,👏👏👏👏,👏👏👏👏,,[],0.0,0.0,0.0,0.0
219,17883610100065339,3101048404,instagram,2021-02-11 19:38:11,0,This is lit 🔥,This is lit 🔥,This is lit ,['lit'],-0.34,0.0,-0.34,0.0
220,17977959010348339,1554925429,instagram,2021-02-11 18:57:54,1,Imagine being this dumb,Imagine being this dumb,Imagine being this dumb,"['imagine', 'dumb']",-0.596,-0.596,-0.596,-0.596
221,17899699966775704,7537066440,instagram,2021-02-11 18:14:27,0,"May I post one of these on my instagram if I credit you? If not I 100% understand, I wouldn’t want to repost without artist consent.","May I post one of these on my instagram if I credit you? If not I 100% understand, I wouldn’t want to repost without artist consent.","May I post one of these on my instagram if I credit you? If not I 100% understand, I wouldn’t want to repost without artist consent.","['may', 'post', 'instagram', 'credit', 'understand', 'want', 'repost', 'without', 'artist', 'consent']",0.3036,0.3036,0.3036,0.3036
222,17943055870440038,24432338,instagram,2021-02-11 17:45:35,1,The best Valentine’s ever! 🔥❤️😍,The best Valentine’s ever! 🔥❤️😍,The best Valentine’s ever! ,"['best', 'valentine', 'ever']",0.7263,0.6696,0.7263,0.6696
223,18159015646102059,201786100,instagram,2021-02-11 17:42:53,0,👏🏽👏🏽👏🏽👏🏽,👏🏽👏🏽👏🏽👏🏽,,[],0.0,0.0,0.0,0.0
224,17871783824251663,178922525,instagram,2021-02-11 17:07:58,0,"@shesoneinagillian 👏👏 ps, the AOC one is ma fav"," 👏👏 ps, the AOC one is ma fav","  ps, the AOC one is ma fav","['ps', 'aoc', 'fav']",0.4588,0.4588,0.4588,0.4588
225,17955355639403441,6073533216,instagram,2021-02-11 15:59:39,0,💝,💝,,[],0.6369,0.0,0.6369,0.0
226,17849436134510941,28414059,instagram,2021-02-11 15:54:40,2,@jewwwyy @zharinna_pookie 😂😂 happy Vday lol,  😂😂 happy Vday lol,   happy Vday lol,"['happy', 'vday', 'lol']",0.9062,0.7579,0.9062,0.7579
227,17902638661715445,202251818,instagram,2021-02-11 15:38:09,2,"Are you calling for abolition of ICE or defunding? Because these mean entirely different things. Your poem says abolish, your comment says defund. Can you clarify which one you are advocating for?","Are you calling for abolition of ICE or defunding? Because these mean entirely different things. Your poem says abolish, your comment says defund. Can you clarify which one you are advocating for?","Are you calling for abolition of ICE or defunding? Because these mean entirely different things. Your poem says abolish, your comment says defund. Can you clarify which one you are advocating for?","['calling', 'abolition', 'ice', 'defunding', 'mean', 'entirely', 'different', 'things', 'poem', 'says', 'abolish', 'comment', 'says', 'defund', 'clarify', 'advocating']",0.0,0.0,0.0,0.0
228,17876042327180484,7370349815,instagram,2021-02-11 15:20:51,5,"Okay first of all, several of those don’t even rhyme. Second, I thought calking her AOC was some kind of “white male sexist racist” whatever. Third, Trump didn’t attempt a coup, especially considering he was at the top of the government already. So..... don’t know which hole you pulled that out of. And last, if you want to be completely, scientifically correct, no lives are black, no lives are blue or any other color because life is an intangible concept or force or entity and therefore, does not have any color. “Unity,” screamed the anarchists.","Okay first of all, several of those don’t even rhyme. Second, I thought calking her AOC was some kind of “white male sexist racist” whatever. Third, Trump didn’t attempt a coup, especially considering he was at the top of the government already. So..... don’t know which hole you pulled that out of. And last, if you want to be completely, scientifically correct, no lives are black, no lives are blue or any other color because life is an intangible concept or force or entity and therefore, does not have any color. “Unity,” screamed the anarchists.","Okay first of all, several of those don’t even rhyme. Second, I thought calking her AOC was some kind of “white male sexist racist” whatever. Third, Trump didn’t attempt a coup, especially considering he was at the top of the government already. So..... don’t know which hole you pulled that out of. And last, if you want to be completely, scientifically correct, no lives are black, no lives are blue or any other color because life is an intangible concept or force or entity and therefore, does not have any color. “Unity,” screamed the anarchists.","['okay', 'first', 'several', 'even', 'rhyme', 'second', 'thought', 'calking', 'aoc', 'kind', 'white', 'male', 'sexist', 'racist', 'whatever', 'third', 'attempt', 'coup', 'especially', 'considering', 'top', 'government', 'already', 'know', 'hole', 'pulled', 'last', 'want', 'completely', 'scientifically', 'correct', 'lives', 'black', 'lives', 'blue', 'color', 'life', 'intangible', 'concept', 'force', 'entity', 'therefore', 'color', 'unity', 'screamed', 'anarchists']",-0.4522,-0.4522,-0.4522,-0.4522
229,17849450015510907,10660557929,instagram,2021-02-11 14:40:27,41,Good luck eating food and paying taxes with biden,Good luck eating food and paying taxes with biden,Good luck eating food and paying taxes with biden,"['good', 'luck', 'eating', 'food', 'paying', 'taxes', 'biden']",0.7096,0.7096,0.7096,0.7096
230,17890876765887301,185068612,instagram,2021-02-11 14:28:32,0,This is the best thing I’ve seen all day! 💙,This is the best thing I’ve seen all day! 💙,This is the best thing I’ve seen all day! ,"['best', 'thing', 'seen', 'day']",0.8655,0.6696,0.8655,0.6696
231,18127103899198292,373417789,instagram,2021-02-11 13:44:51,0,poetry 😍😍,poetry 😍😍,poetry ,['poetry'],0.7184,0.0,0.7184,0.0
232,17895174649818370,31499698221,instagram,2021-02-11 12:58:06,0,Fuck you’re amazing,Fuck you’re amazing,Fuck you’re amazing,"['fuck', 'amazing']",0.0772,0.0772,0.0772,0.0772
233,17895665752849336,867659880,instagram,2021-02-11 12:57:28,0,👏👏👏👏,👏👏👏👏,,[],0.0,0.0,0.0,0.0
234,17925315022508361,445056914,instagram,2021-02-11 12:36:50,11,"Fun fact, reallocation of funds in the Seattle Police Department has led to a 25% increase in burglaries, 48.57% increase in homicides, and spike in wait times for 911 calls.","Fun fact, reallocation of funds in the Seattle Police Department has led to a 25% increase in burglaries, 48.57% increase in homicides, and spike in wait times for 911 calls.","Fun fact, reallocation of funds in the Seattle Police Department has led to a 25% increase in burglaries, 48.57% increase in homicides, and spike in wait times for 911 calls.","['fun', 'fact', 'reallocation', 'funds', 'seattle', 'police', 'department', 'led', 'increase', 'burglaries', 'increase', 'homicides', 'spike', 'wait', 'times', 'calls']",0.7845,0.7845,0.7845,0.7845
235,17901809773742483,264108586,instagram,2021-02-11 12:22:36,0,@_minervalovett,,,[],0.0,0.0,0.0,0.0
236,17883528890061697,8327435,instagram,2021-02-11 11:52:52,0,These are amazing 👏🔥👏,These are amazing 👏🔥👏,These are amazing ,['amazing'],0.34,0.5859,0.34,0.5859
237,17873694821212973,16129546,instagram,2021-02-11 11:46:42,0,These are so good.,These are so good.,These are so good.,['good'],0.5777,0.5777,0.5777,0.5777
238,17884612772026050,3227382179,instagram,2021-02-11 11:45:08,1,@kbrochaim,,,[],0.0,0.0,0.0,0.0
239,17856629066456395,43690655135,instagram,2021-02-11 11:27:04,1,@dlugozimamargaret,,,[],0.0,0.0,0.0,0.0
240,17876774210174371,226668724,instagram,2021-02-11 11:09:14,0,These are amazing. 🔥❤️👏,These are amazing. 🔥❤️👏,These are amazing. ,['amazing'],0.34,0.5859,0.34,0.5859
241,17884512527042163,12954488,instagram,2021-02-11 10:53:59,0,I loveee these you killed it 🙌❤️👏,I loveee these you killed it 🙌❤️👏,I loveee these you killed it ,"['loveee', 'killed']",-0.6705,-0.6705,-0.6705,-0.6705
242,17859795845456866,3989623146,instagram,2021-02-11 10:42:02,0,"Can you change the last one so it rhymes? What about “Roses are red, the works never done, call your reps, 202-224-3121”","Can you change the last one so it rhymes? What about “Roses are red, the works never done, call your reps, 202-224-3121”","Can you change the last one so it rhymes? What about “Roses are red, the works never done, call your reps, 202-224-3121”","['change', 'last', 'rhymes', 'roses', 'red', 'works', 'never', 'done', 'call', 'reps']",0.0,0.0,0.0,0.0
243,17888143144981073,218359088,instagram,2021-02-11 10:31:29,0,I love every single last one of these!,I love every single last one of these!,I love every single last one of these!,"['love', 'every', 'single', 'last']",0.6696,0.6696,0.6696,0.6696
244,18072542266252511,321800335,instagram,2021-02-11 10:25:18,0,Amazing,Amazing,Amazing,['amazing'],0.5859,0.5859,0.5859,0.5859
245,17872049951302439,3904564331,instagram,2021-02-11 10:19:55,0,Invest with @trade_with_daniellefx,Invest with ,Invest with ,['invest'],0.0,0.0,0.0,0.0
246,17878724897130972,23419708,instagram,2021-02-11 09:49:09,0,genius,genius,genius,['genius'],0.0,0.0,0.0,0.0
247,17877053507159664,522368002,instagram,2021-02-11 09:43:59,1,@dee_ruu18 @megawatt_mike @eileen6892 @msang_11 @orourkea7 @hannahebliss,     ,     ,[],0.0,0.0,0.0,0.0
248,17883425219061177,43209471,instagram,2021-02-11 09:11:04,0,😆 I love all of these!,😆 I love all of these!, I love all of these!,['love'],0.7901,0.6696,0.7901,0.6696
249,17914090090570138,43350845319,instagram,2021-02-11 08:43:32,1,No this is the most horible thing ever made an,No this is the most horible thing ever made an,No this is the most horible thing ever made an,"['horible', 'thing', 'ever', 'made']",-0.296,-0.296,-0.296,-0.296
250,17887607197986825,4562268302,instagram,2021-02-11 08:36:00,0,THIS IS EXCELLENCE!!! 👏🏽👏🏽👏🏽👏🏽👏🏽,THIS IS EXCELLENCE!!! 👏🏽👏🏽👏🏽👏🏽👏🏽,THIS IS EXCELLENCE!!! ,['excellence'],0.7723,0.7163,0.7723,0.7163
251,17871835877263332,10630137594,instagram,2021-02-11 08:28:04,1,"Just to clarify defund the police, not abolish the police right? because I'm kind of uncomfortable with both, but what do I know I'm just some ""kid"" that supports the military and law enforcement officers. (At least the good police, not the bad apples.)","Just to clarify defund the police, not abolish the police right? because I'm kind of uncomfortable with both, but what do I know I'm just some ""kid"" that supports the military and law enforcement officers. (At least the good police, not the bad apples.)","Just to clarify defund the police, not abolish the police right? because I'm kind of uncomfortable with both, but what do I know I'm just some ""kid"" that supports the military and law enforcement officers. (At least the good police, not the bad apples.)","['clarify', 'defund', 'police', 'abolish', 'police', 'right', 'kind', 'uncomfortable', 'know', 'kid', 'supports', 'military', 'law', 'enforcement', 'officers', 'least', 'good', 'police', 'bad', 'apples']",0.8729,0.8729,0.8729,0.8729
252,17894167828836340,17832631517,instagram,2021-02-11 08:27:13,2,I look at this world and I don't know if I'm even alive. Let alone how to live for 5 years,I look at this world and I don't know if I'm even alive. Let alone how to live for 5 years,I look at this world and I don't know if I'm even alive. Let alone how to live for 5 years,"['look', 'world', 'know', 'even', 'alive', 'let', 'alone', 'live', 'years']",0.1531,0.1531,0.1531,0.1531
253,17853840434484477,1663551814,instagram,2021-02-11 08:22:25,0,I love these all so much 🔥❤️❤️,I love these all so much 🔥❤️❤️,I love these all so much ,"['love', 'much']",0.3657,0.6369,0.3657,0.6369
254,18158863690109345,1116451518,instagram,2021-02-11 08:18:13,0,The only Valentines I will accept this year,The only Valentines I will accept this year,The only Valentines I will accept this year,"['valentines', 'accept', 'year']",0.3818,0.3818,0.3818,0.3818
255,17863649399335519,179191170,instagram,2021-02-11 07:57:56,0,These are so good!,These are so good!,These are so good!,['good'],0.6166,0.6166,0.6166,0.6166
256,17886377393005684,6966376521,instagram,2021-02-11 07:54:42,9,How and why is still a thing ? Maybe the senate should do something more constructive for the American people. Rather than wasting time over nothing.,How and why is still a thing ? Maybe the senate should do something more constructive for the American people. Rather than wasting time over nothing.,How and why is still a thing ? Maybe the senate should do something more constructive for the American people. Rather than wasting time over nothing.,"['still', 'thing', 'maybe', 'senate', 'something', 'constructive', 'american', 'people', 'rather', 'wasting', 'time', 'nothing']",-0.4019,-0.4019,-0.4019,-0.4019
257,17914319755596321,1470701465,instagram,2021-02-11 07:33:25,8,"You guys are like mosquitoes, annoying","You guys are like mosquitoes, annoying","You guys are like mosquitoes, annoying","['guys', 'like', 'mosquitoes', 'annoying']",-0.0516,-0.0516,-0.0516,-0.0516
258,17884690280025840,28492227295,instagram,2021-02-11 07:31:21,0,THESE ARE AMAZING 💓😄,THESE ARE AMAZING 💓😄,THESE ARE AMAZING ,['amazing'],0.964,0.5859,0.964,0.5859
259,17871401711312614,261063593,instagram,2021-02-11 06:59:36,36,Ultimate cringe,Ultimate cringe,Ultimate cringe,"['ultimate', 'cringe']",0.0,0.0,0.0,0.0
260,17914527358591615,17405367,instagram,2021-02-11 06:46:40,0,Wowowow love them ALL,Wowowow love them ALL,Wowowow love them ALL,"['wowowow', 'love']",0.6369,0.6369,0.6369,0.6369
261,17883234068073396,465726832,instagram,2021-02-11 06:40:29,7,You gotta be stupid🤣 I ain’t never seen anything as dumb as this. Just shut up.,You gotta be stupid🤣 I ain’t never seen anything as dumb as this. Just shut up.,You gotta be stupid🤣 I ain’t never seen anything as dumb as this. Just shut up.,"['got', 'ta', 'never', 'seen', 'anything', 'dumb', 'shut']",-0.5423,-0.5423,-0.5423,-0.5423
262,17900099350772052,45866967347,instagram,2021-02-11 06:40:20,0,Spread the word! We are calling on the American people to protest nationwide February 15th to demand the conviction of Donald J Trump. We demand justice! Justice For America!,Spread the word! We are calling on the American people to protest nationwide February 15th to demand the conviction of Donald J Trump. We demand justice! Justice For America!,Spread the word! We are calling on the American people to protest nationwide February 15th to demand the conviction of Donald J Trump. We demand justice! Justice For America!,"['spread', 'word', 'calling', 'american', 'people', 'protest', 'nationwide', 'demand', 'conviction', 'j', 'demand', 'justice', 'justice', 'america']",0.6884,0.6884,0.6884,0.6884
263,17998577251308617,196207565,instagram,2021-02-11 06:34:56,0,these are iconic 👏,these are iconic 👏,these are iconic ,['iconic'],0.0,0.0,0.0,0.0
264,17890990207895016,2080420597,instagram,2021-02-11 06:21:43,0,EXCELLENT!!!!,EXCELLENT!!!!,EXCELLENT!!!!,['excellent'],0.7067,0.7067,0.7067,0.7067
265,18158644642106044,468525711,instagram,2021-02-11 06:20:40,1,@cascadingwooddesigns,,,[],0.0,0.0,0.0,0.0
266,17887233310943832,2965957905,instagram,2021-02-11 06:12:24,0,every single heart is ON POINT 👏🏽,every single heart is ON POINT 👏🏽,every single heart is ON POINT ,"['every', 'single', 'heart', 'point']",0.6369,0.6369,0.6369,0.6369
267,17901660259740894,52674615,instagram,2021-02-11 06:11:50,1,@messyrunner thought you would like these ❤️, thought you would like these ❤️, thought you would like these ,"['thought', 'would', 'like']",0.3612,0.3612,0.3612,0.3612
268,17882208566077966,2043288,instagram,2021-02-11 06:09:09,0,👏🏻 👏🏻 👏🏻,👏🏻 👏🏻 👏🏻,  ,[],0.0,0.0,0.0,0.0
269,18147984553143717,33215147812,instagram,2021-02-11 06:05:19,0,You are amazing omg,You are amazing omg,You are amazing omg,"['amazing', 'omg']",0.5859,0.5859,0.5859,0.5859
270,17851292228498008,200921922,instagram,2021-02-11 06:02:36,0,👏,👏,,[],0.0,0.0,0.0,0.0
271,17871731252262516,2311634918,instagram,2021-02-11 05:59:03,0,Yessssss! 😉🙌🏽💙,Yessssss! 😉🙌🏽💙,Yessssss! ,['yessssss'],0.6696,0.0,0.6696,0.0
272,18140855845177366,195075028,instagram,2021-02-11 05:58:12,0,These are brilliant. 💯♥️,These are brilliant. 💯♥️,These are brilliant. ,['brilliant'],0.8402,0.5859,0.8402,0.5859
273,17904074530674545,327973886,instagram,2021-02-11 05:51:15,0,Need some of these in phone wallpapers 😭😭,Need some of these in phone wallpapers 😭😭,Need some of these in phone wallpapers ,"['need', 'phone', 'wallpapers']",-0.7351,0.0,-0.7351,0.0
274,17858584433488366,2999093094,instagram,2021-02-11 05:25:22,0,🙌🏽❤️🔥,🙌🏽❤️🔥,,[],-0.34,0.0,-0.34,0.0
275,17908433851644951,1574997612,instagram,2021-02-11 05:18:01,0,Beautiful,Beautiful,Beautiful,['beautiful'],0.5994,0.5994,0.5994,0.5994
276,18057578983273139,11381819,instagram,2021-02-11 05:17:07,24,Wow! You’re so creative. You should use your talents for something useful!,Wow! You’re so creative. You should use your talents for something useful!,Wow! You’re so creative. You should use your talents for something useful!,"['wow', 'creative', 'use', 'talents', 'something', 'useful']",0.9257,0.9257,0.9257,0.9257
277,17992692016321918,30246724753,instagram,2021-02-11 05:14:26,8,"All this is is the general publics opinion. Anyone says anything that dosen't conform to the general opinion, and WHOHOHOAH, all of a sudden their the crazy ones","All this is is the general publics opinion. Anyone says anything that dosen't conform to the general opinion, and WHOHOHOAH, all of a sudden their the crazy ones","All this is is the general publics opinion. Anyone says anything that dosen't conform to the general opinion, and WHOHOHOAH, all of a sudden their the crazy ones","['general', 'publics', 'opinion', 'anyone', 'says', 'anything', 'dose', 'conform', 'general', 'opinion', 'whohohoah', 'sudden', 'crazy', 'ones']",-0.34,-0.34,-0.34,-0.34
278,17904994855723293,1482988019,instagram,2021-02-11 04:53:11,0,You're a fucking genius with these creations of yours! 😍,You're a fucking genius with these creations of yours! 😍,You're a fucking genius with these creations of yours! ,"['fucking', 'genius', 'creations']",0.7088,0.4389,0.7088,0.4389
279,17861003345419536,31400094,instagram,2021-02-11 04:51:33,0,👏👏👏,👏👏👏,,[],0.0,0.0,0.0,0.0
280,17888406112971517,35418335632,instagram,2021-02-11 04:49:03,0,love love love,love love love,love love love,"['love', 'love', 'love']",0.9274,0.9274,0.9274,0.9274
281,17966825284374709,5611093014,instagram,2021-02-11 04:42:31,0,Every single one of these are 😚👌🏼,Every single one of these are 😚👌🏼,Every single one of these are ,"['every', 'single']",0.87,0.0,0.87,0.0
282,17872380491244676,5420559,instagram,2021-02-11 04:39:53,0,Yes @sarah.epperson YES!  Thank you.,Yes  YES!  Thank you.,Yes  YES!  Thank you.,"['yes', 'yes', 'thank']",0.837,0.837,0.837,0.837
283,17916588871572658,14107262960,instagram,2021-02-11 04:35:48,0,How perfect 🤩! Thank you! 🔥🙌❤️,How perfect 🤩! Thank you! 🔥🙌❤️,How perfect 🤩! Thank you! ,"['perfect', 'thank']",0.658,0.7772,0.658,0.7772
284,17914715701596833,3216814987,instagram,2021-02-11 04:35:32,0,This is fantastic!,This is fantastic!,This is fantastic!,['fantastic'],0.5983,0.5983,0.5983,0.5983
285,17857656554493470,31637206,instagram,2021-02-11 04:26:44,1,@undercovermexi,,,[],0.0,0.0,0.0,0.0
286,17873950463211121,3185421105,instagram,2021-02-11 04:16:27,0,😍👏❤️,😍👏❤️,,[],0.4588,0.0,0.4588,0.0
287,17861066930421383,468525711,instagram,2021-02-11 04:05:00,0,Excellent Valentines!💙,Excellent Valentines!💙,Excellent Valentines!,"['excellent', 'valentines']",0.8478,0.6114,0.8478,0.6114
288,17898200785754200,260453371,instagram,2021-02-11 03:58:45,0,🙌🙌🙌🙌🙌🙌,🙌🙌🙌🙌🙌🙌,,[],0.0,0.0,0.0,0.0
289,17867212910337150,728093931,instagram,2021-02-11 03:58:23,1,Can someone explain to me the AOC one?,Can someone explain to me the AOC one?,Can someone explain to me the AOC one?,"['someone', 'explain', 'aoc']",0.0,0.0,0.0,0.0
290,17940065296443924,193626542,instagram,2021-02-11 03:56:11,0,THIS 💯 thank you @sarah.epperson 🙏🏻❤️,THIS 💯 thank you  🙏🏻❤️,THIS  thank you  ,['thank'],0.3612,0.3612,0.3612,0.3612
291,17898919321815423,320891435,instagram,2021-02-11 03:54:30,0,👏🏼🙏🏻🙏🏻,👏🏼🙏🏻🙏🏻,,[],0.0,0.0,0.0,0.0
292,17945664022429419,37488252933,instagram,2021-02-11 03:52:41,0,AMAZING,AMAZING,AMAZING,['amazing'],0.5859,0.5859,0.5859,0.5859
293,18191953384048781,988285,instagram,2021-02-11 03:48:16,0,These are fantastic!!,These are fantastic!!,These are fantastic!!,['fantastic'],0.6351,0.6351,0.6351,0.6351
294,17860525229464641,2061436,instagram,2021-02-11 03:39:54,0,@tracey_franco  @sid_shortiee,  ,  ,[],0.0,0.0,0.0,0.0
295,17910825772620965,270817748,instagram,2021-02-11 03:39:29,0,🙏🏽,🙏🏽,,[],0.0,0.0,0.0,0.0
296,17920855906545420,4721952560,instagram,2021-02-11 03:39:26,0,YES 👏👏👏❤️🔥,YES 👏👏👏❤️🔥,YES ,['yes'],0.2577,0.4019,0.2577,0.4019
297,17906153041671426,7490102870,instagram,2021-02-11 03:30:02,0,❤️,❤️,,[],0.0,0.0,0.0,0.0
298,17956158466392108,327645639,instagram,2021-02-11 03:28:46,0,Damn these are good!!,Damn these are good!!,Damn these are good!!,"['damn', 'good']",0.1984,0.1984,0.1984,0.1984
299,18139201036087163,256216204,instagram,2021-02-11 03:16:03,0,Amazing 👏🙀,Amazing 👏🙀,Amazing ,['amazing'],0.4019,0.5859,0.4019,0.5859
300,17873773772228953,48771502,instagram,2021-02-11 03:11:43,0,@jems_momma,,,[],0.0,0.0,0.0,0.0
301,18194202229043967,31569367056,instagram,2021-02-11 03:11:29,0,need these to send out on Valentine’s Day because they are amazinggg🔥,need these to send out on Valentine’s Day because they are amazinggg🔥,need these to send out on Valentine’s Day because they are amazinggg,"['need', 'send', 'valentine', 'day']",-0.34,0.0,-0.34,0.0
302,18177366436075269,7974765,instagram,2021-02-11 03:03:03,0,Hahahaa yesss!!! I love this!,Hahahaa yesss!!! I love this!,Hahahaa yesss!!! I love this!,"['hahahaa', 'yesss', 'love']",0.7482,0.7482,0.7482,0.7482
303,17916814207562247,238858319,instagram,2021-02-11 03:00:55,0,🔥🔥🔥,🔥🔥🔥,,[],-0.7351,0.0,-0.7351,0.0
304,18091246276232560,178837514,instagram,2021-02-11 03:00:10,0,All of these👐,All of these👐,All of these,[],0.0,0.0,0.0,0.0
305,18195456664057127,31232378,instagram,2021-02-11 02:54:27,0,😍,😍,,[],0.4588,0.0,0.4588,0.0
306,17903833048728177,180230554,instagram,2021-02-11 02:52:57,0,I love this,I love this,I love this,['love'],0.6369,0.6369,0.6369,0.6369
307,17904431770695517,24794546,instagram,2021-02-11 02:50:35,1,The only valentines i want 😍,The only valentines i want 😍,The only valentines i want ,"['valentines', 'want']",0.5106,0.0772,0.5106,0.0772
308,17910634003624359,9572811,instagram,2021-02-11 02:50:10,1,love these! 👏❤️,love these! 👏❤️,love these! ,['love'],0.6696,0.6696,0.6696,0.6696
309,17965761406374784,54779639,instagram,2021-02-11 02:49:19,1,❤️❤️❤️,❤️❤️❤️,,[],0.0,0.0,0.0,0.0
310,17925498016493146,18030668,instagram,2021-02-11 02:46:45,1,👏👏👏👏,👏👏👏👏,,[],0.0,0.0,0.0,0.0
311,18175744498074161,9849069524,instagram,2021-02-11 02:46:16,1,@nastywomancosmetics now this is my valentine ❤️, now this is my valentine ❤️, now this is my valentine ,['valentine'],0.0,0.0,0.0,0.0
312,18149250910185464,21218089,instagram,2021-02-11 02:44:00,2,My kind of poems 💚🧡💛,My kind of poems 💚🧡💛,My kind of poems 🧡,"['kind', 'poems']",0.9274,0.6369,0.9274,0.6369
313,17920647049550008,206058697,instagram,2021-02-11 02:42:48,1,These are so great!!!,These are so great!!!,These are so great!!!,['great'],0.7974,0.7974,0.7974,0.7974
314,17874688652194641,196584888,instagram,2021-02-11 02:42:33,1,These are great haha,These are great haha,These are great haha,"['great', 'haha']",0.7964,0.7964,0.7964,0.7964
315,17884970452986079,4313013175,instagram,2021-02-11 02:39:18,1,💕💕💕,💕💕💕,,[],0.9313,0.0,0.9313,0.0
316,18192074959011810,1412022809,instagram,2021-02-11 02:39:08,1,👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽,👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽,,[],0.0,0.0,0.0,0.0
317,17873549219167431,2047820291,instagram,2021-02-11 02:38:35,1,My kind of valentine ! 👏❤️👏❤️👏,My kind of valentine ! 👏❤️👏❤️👏,My kind of valentine ! ,"['kind', 'valentine']",0.0,0.0,0.0,0.0
318,17876872658173903,146279616,instagram,2021-02-11 02:38:26,1,💛,💛,,[],0.6369,0.0,0.6369,0.0
319,17984627221329964,224366326,instagram,2021-02-11 02:35:59,1,This is 🔥🔥🔥,This is 🔥🔥🔥,This is ,[],-0.7351,0.0,-0.7351,0.0
320,17905539193658241,3062205664,instagram,2021-02-11 02:35:57,1,I love these 🔥🔥🔥,I love these 🔥🔥🔥,I love these ,['love'],-0.25,0.6369,-0.25,0.6369
321,17870703569228712,764628596,instagram,2021-02-11 02:35:48,126,"While you’re calling your senators, please also ask them to vote yes on S.51 for DC Statehood!! Not only is it a civil rights issue, but we can get so much more done in Congress if all citizens have equal representation.","While you’re calling your senators, please also ask them to vote yes on S.51 for DC Statehood!! Not only is it a civil rights issue, but we can get so much more done in Congress if all citizens have equal representation.","While you’re calling your senators, please also ask them to vote yes on S.51 for DC Statehood!! Not only is it a civil rights issue, but we can get so much more done in Congress if all citizens have equal representation.","['calling', 'senators', 'please', 'also', 'ask', 'vote', 'yes', 'dc', 'statehood', 'civil', 'rights', 'issue', 'get', 'much', 'done', 'congress', 'citizens', 'equal', 'representation']",0.4738,0.4738,0.4738,0.4738
322,18139139977089109,299580893,instagram,2021-02-11 02:35:18,1,all of these!!!!! 🔥🔥🔥,all of these!!!!! 🔥🔥🔥,all of these!!!!! ,[],-0.811,0.0,-0.811,0.0
323,17908717483650197,6917557144,instagram,2021-02-11 02:35:11,1,Ahh!! I made a similar one today! 🙌❤️,Ahh!! I made a similar one today! 🙌❤️,Ahh!! I made a similar one today! ,"['ahh', 'made', 'similar', 'today']",0.0,0.0,0.0,0.0
324,17920928560552027,6195437712,instagram,2021-02-11 02:35:06,1,I LOVE THESE 🙌🔥❤️ honestly the poetry side of this makes it ✨impeccable ✨,I LOVE THESE 🙌🔥❤️ honestly the poetry side of this makes it ✨impeccable ✨,I LOVE THESE  honestly the poetry side of this makes it impeccable ,"['love', 'honestly', 'poetry', 'side', 'makes']",0.8331,0.8374,0.8331,0.8374
325,17895382324816001,191193436,instagram,2021-02-11 02:34:44,1,These are perfection! 👏👏👏👏,These are perfection! 👏👏👏👏,These are perfection! ,['perfection'],0.6114,0.6114,0.6114,0.6114
326,18158971303129728,5876075,instagram,2021-02-11 02:34:41,1,The most romantic poem of 2021 ❤️,The most romantic poem of 2021 ❤️,The most romantic poem of 2021 ,"['romantic', 'poem']",0.4576,0.4576,0.4576,0.4576
327,18159847045111776,27759584,instagram,2021-02-11 02:34:08,2,"It’s sooo disturbing that 1/3 of the Republicans believe the election was fraud, of course with zero evidence 🤯","It’s sooo disturbing that 1/3 of the Republicans believe the election was fraud, of course with zero evidence 🤯","It’s sooo disturbing that 1/3 of the Republicans believe the election was fraud, of course with zero evidence 🤯","['sooo', 'disturbing', 'republicans', 'believe', 'election', 'fraud', 'course', 'zero', 'evidence']",-0.7964,-0.7964,-0.7964,-0.7964
328,17873624471225293,1441635010,instagram,2021-02-11 02:32:55,3,These are all so perfect! 👏🏽👏🏽👏🏽👏🏽,These are all so perfect! 👏🏽👏🏽👏🏽👏🏽,These are all so perfect! ,['perfect'],0.7213,0.7213,0.7213,0.7213
329,17884345382041305,2521458628,instagram,2021-02-11 02:29:41,5,Wow this makes me love connecting with u on this app even more,Wow this makes me love connecting with u on this app even more,Wow this makes me love connecting with u on this app even more,"['wow', 'makes', 'love', 'connecting', 'u', 'app', 'even']",0.8402,0.8402,0.8402,0.8402
